doc_id,url,cache,fulltext,nature,published,entity_name,entity_type,geo_path 
2567/76fb5_d-2023-002-entre-bievre-et-rhone.pdf,https://www.entre-bievreetrhone.fr/sites/default/files/d-2023-002-entre-bievre-et-rhone.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2567/76fb5_d-2023-002-entre-bievre-et-rhone.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2567/76fb5_d-2023-002-entre-bievre-et-rhone.pdf.txt,,2023-01-30 00:00:00,CC Entre Bièvre et Rhône,Intercommunalité,CC Entre Bièvre et Rhône/Isère/Auvergne-Rhône-Alpes
2569/b5d88_Ordre-du-jour-du-CC-du-24.01.2023.pdf,https://ccpaysdecruseilles.org/app/uploads/2023/05/Ordre-du-jour-du-CC-du-24.01.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2569/b5d88_Ordre-du-jour-du-CC-du-24.01.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2569/b5d88_Ordre-du-jour-du-CC-du-24.01.2023.pdf.txt,,2023-01-24 00:00:00,CC du Pays de Cruseilles,Intercommunalité,CC du Pays de Cruseilles/Haute-Savoie/Auvergne-Rhône-Alpes
2567/125d8_plu-sjdh-observation-2.pdf,https://www.entre-bievreetrhone.fr/sites/default/files/plu-sjdh-observation-2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2567/125d8_plu-sjdh-observation-2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2567/125d8_plu-sjdh-observation-2.pdf.txt,,2023-01-06 00:00:00,CC Entre Bièvre et Rhône,Intercommunalité,CC Entre Bièvre et Rhône/Isère/Auvergne-Rhône-Alpes
2567/23b8b_plu-beaurepaire-observation-3.pdf,https://www.entre-bievreetrhone.fr/sites/default/files/plu-beaurepaire-observation-3.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2567/23b8b_plu-beaurepaire-observation-3.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2567/23b8b_plu-beaurepaire-observation-3.pdf.txt,,2023-01-25 00:00:00,CC Entre Bièvre et Rhône,Intercommunalité,CC Entre Bièvre et Rhône/Isère/Auvergne-Rhône-Alpes
2567/76c21_plu-beaurepaire-observation-7.pdf,https://www.entre-bievreetrhone.fr/sites/default/files/plu-beaurepaire-observation-7.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2567/76c21_plu-beaurepaire-observation-7.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2567/76c21_plu-beaurepaire-observation-7.pdf.txt,,2023-01-30 00:00:00,CC Entre Bièvre et Rhône,Intercommunalité,CC Entre Bièvre et Rhône/Isère/Auvergne-Rhône-Alpes
2567/9f929_plu-beaurepaire-observation-9.pdf,https://www.entre-bievreetrhone.fr/sites/default/files/plu-beaurepaire-observation-9.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2567/9f929_plu-beaurepaire-observation-9.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2567/9f929_plu-beaurepaire-observation-9.pdf.txt,,2023-01-20 00:00:00,CC Entre Bièvre et Rhône,Intercommunalité,CC Entre Bièvre et Rhône/Isère/Auvergne-Rhône-Alpes
2567/ad08e_plu-beaurepaire-observation-8.pdf,https://www.entre-bievreetrhone.fr/sites/default/files/plu-beaurepaire-observation-8.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2567/ad08e_plu-beaurepaire-observation-8.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2567/ad08e_plu-beaurepaire-observation-8.pdf.txt,,2023-01-19 00:00:00,CC Entre Bièvre et Rhône,Intercommunalité,CC Entre Bièvre et Rhône/Isère/Auvergne-Rhône-Alpes
2569/414ec_2023-10-frais-de-participation-des-familles-a-lorganisation-des-transports-scolaires-pour-une-annee-scolaire.pdf,https://ccpaysdecruseilles.org/app/uploads/2023/05/2023-10-frais-de-participation-des-familles-a-lorganisation-des-transports-scolaires-pour-une-annee-scolaire.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2569/414ec_2023-10-frais-de-participation-des-familles-a-lorganisation-des-transports-scolaires-pour-une-annee-scolaire.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2569/414ec_2023-10-frais-de-participation-des-familles-a-lorganisation-des-transports-scolaires-pour-une-annee-scolaire.pdf.txt,,2023-01-25 00:00:00,CC du Pays de Cruseilles,Intercommunalité,CC du Pays de Cruseilles/Haute-Savoie/Auvergne-Rhône-Alpes
2994/494df_005-2023-marches-publics-projet-des-papy-llons-signature-des-marches-de-travaux.pdf,https://www.ccvosgesdusud.fr/005-2023-marches-publics-projet-des-papy-llons-signature-des-marches-de-travaux.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/494df_005-2023-marches-publics-projet-des-papy-llons-signature-des-marches-de-travaux.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/494df_005-2023-marches-publics-projet-des-papy-llons-signature-des-marches-de-travaux.pdf.txt,,2023-01-31 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/55889_001-2023-designation-du-secretaire-de-seance.pdf,https://www.ccvosgesdusud.fr/001-2023-designation-du-secretaire-de-seance.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/55889_001-2023-designation-du-secretaire-de-seance.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/55889_001-2023-designation-du-secretaire-de-seance.pdf.txt,,2023-01-30 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/70a7c_003-2023-petite-enfance-renouvellement-des-conventions-d-objectifs-et-de-financement-relatives-au-laep-et-au-rpe.pdf,https://www.ccvosgesdusud.fr/003-2023-petite-enfance-renouvellement-des-conventions-d-objectifs-et-de-financement-relatives-au-laep-et-au-rpe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/70a7c_003-2023-petite-enfance-renouvellement-des-conventions-d-objectifs-et-de-financement-relatives-au-laep-et-au-rpe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/70a7c_003-2023-petite-enfance-renouvellement-des-conventions-d-objectifs-et-de-financement-relatives-au-laep-et-au-rpe.pdf.txt,,2023-01-30 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/8e04b_99-au-090-200069060-20230111-2023-001-1-au-1-1-1.pdf,https://www.ccvosgesdusud.fr/99-au-090-200069060-20230111-2023-001-1-au-1-1-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/8e04b_99-au-090-200069060-20230111-2023-001-1-au-1-1-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/8e04b_99-au-090-200069060-20230111-2023-001-1-au-1-1-1.pdf.txt,,2023-01-11 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/ed3b6_001-2023-designation-du-secretaire-de-seance.pdf,http://www.ccvosgesdusud.fr/001-2023-designation-du-secretaire-de-seance.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/ed3b6_001-2023-designation-du-secretaire-de-seance.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/ed3b6_001-2023-designation-du-secretaire-de-seance.pdf.txt,,2023-01-30 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/06cec_004-2023-assainissement-remboursement-a-un-usager.pdf,http://www.ccvosgesdusud.fr/004-2023-assainissement-remboursement-a-un-usager.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/06cec_004-2023-assainissement-remboursement-a-un-usager.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/06cec_004-2023-assainissement-remboursement-a-un-usager.pdf.txt,,2023-01-30 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/9e558_005-2023-marches-publics-projet-des-papy-llons-signature-des-marches-de-travaux.pdf,http://www.ccvosgesdusud.fr/005-2023-marches-publics-projet-des-papy-llons-signature-des-marches-de-travaux.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/9e558_005-2023-marches-publics-projet-des-papy-llons-signature-des-marches-de-travaux.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/9e558_005-2023-marches-publics-projet-des-papy-llons-signature-des-marches-de-travaux.pdf.txt,,2023-01-31 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/20c5f_003-2023-petite-enfance-renouvellement-des-conventions-d-objectifs-et-de-financement-relatives-au-laep-et-au-rpe.pdf,http://www.ccvosgesdusud.fr/003-2023-petite-enfance-renouvellement-des-conventions-d-objectifs-et-de-financement-relatives-au-laep-et-au-rpe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/20c5f_003-2023-petite-enfance-renouvellement-des-conventions-d-objectifs-et-de-financement-relatives-au-laep-et-au-rpe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/20c5f_003-2023-petite-enfance-renouvellement-des-conventions-d-objectifs-et-de-financement-relatives-au-laep-et-au-rpe.pdf.txt,,2023-01-30 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/371c1_007-2023-ecole-de-musique-2022-2023-convention-avec-l-acv.pdf,http://www.ccvosgesdusud.fr/007-2023-ecole-de-musique-2022-2023-convention-avec-l-acv.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/371c1_007-2023-ecole-de-musique-2022-2023-convention-avec-l-acv.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/371c1_007-2023-ecole-de-musique-2022-2023-convention-avec-l-acv.pdf.txt,,2023-01-30 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
2994/ac115_004-2023-assainissement-remboursement-a-un-usager.pdf,https://www.ccvosgesdusud.fr/004-2023-assainissement-remboursement-a-un-usager.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2994/ac115_004-2023-assainissement-remboursement-a-un-usager.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2994/ac115_004-2023-assainissement-remboursement-a-un-usager.pdf.txt,,2023-01-30 00:00:00,CC des Vosges du Sud,Intercommunalité,CC des Vosges du Sud/Territoire de Belfort/Bourgogne-Franche-Comté
3010/55299_liste_decisions_bureau_pour_affichage.pdf,https://metropoletpm.fr/sites/new.tpm-agglo.fr/files/liste_decisions_bureau_pour_affichage.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3010/55299_liste_decisions_bureau_pour_affichage.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3010/55299_liste_decisions_bureau_pour_affichage.pdf.txt,,2023-01-09 00:00:00,Métropole Toulon-Provence-Méditerranée,Intercommunalité,Métropole Toulon-Provence-Méditerranée/Var/Provence-Alpes-Côte d'Azur
3010/f0ba1_liste_decisions_bureau_pour_affichage_23.01.2023.pdf,https://metropoletpm.fr/sites/new.tpm-agglo.fr/files/liste_decisions_bureau_pour_affichage_23.01.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3010/f0ba1_liste_decisions_bureau_pour_affichage_23.01.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3010/f0ba1_liste_decisions_bureau_pour_affichage_23.01.2023.pdf.txt,,2023-01-23 00:00:00,Métropole Toulon-Provence-Méditerranée,Intercommunalité,Métropole Toulon-Provence-Méditerranée/Var/Provence-Alpes-Côte d'Azur
623/fbfdb_otvdemande_individuelle.pdf,https://www.mer41.fr/wp-content/uploads/2023/01/otvdemande_individuelle.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/623/fbfdb_otvdemande_individuelle.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/623/fbfdb_otvdemande_individuelle.pdf.txt,other,2023-01-01 00:00:00,Mer,Commune,Mer/CC Beauce Val de Loire/Loir-et-Cher/Centre-Val de Loire
2996/377cb_REGLEMENT-INTERIEUR-2023.pdf,http://www.valdebouzanne.fr/filesopen/Vie-Pratique/ALSH/REGLEMENT-INTERIEUR-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2996/377cb_REGLEMENT-INTERIEUR-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2996/377cb_REGLEMENT-INTERIEUR-2023.pdf.txt,comm,2023-01-01 00:00:00,CC du Val de Bouzanne,Intercommunalité,CC du Val de Bouzanne/Indre/Centre-Val de Loire
2984/702fa_Pratical-guide-for-Tourist-taxs-guide-2023.pdf,https://www.perigord-limousin.fr/wp-content/uploads/2023/01/Pratical-guide-for-Tourist-taxs-guide-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2984/702fa_Pratical-guide-for-Tourist-taxs-guide-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2984/702fa_Pratical-guide-for-Tourist-taxs-guide-2023.pdf.txt,,2023-01-01 00:00:00,CC Périgord-Limousin,Intercommunalité,CC Périgord-Limousin/Dordogne/Nouvelle-Aquitaine
2984/6f0b0_portage-de-repas-CIAS-2022.pdf,https://www.perigord-limousin.fr/wp-content/uploads/2023/01/portage-de-repas-CIAS-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2984/6f0b0_portage-de-repas-CIAS-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2984/6f0b0_portage-de-repas-CIAS-2022.pdf.txt,,2023-01-01 00:00:00,CC Périgord-Limousin,Intercommunalité,CC Périgord-Limousin/Dordogne/Nouvelle-Aquitaine
3006/6f8d5_PV_conseil_communautaire_31.01.23.pdf,https://www.champagnolenozeroyjura.fr/fileadmin/user_upload/Comptes_rendus_Conseil_communautaire/PV_conseil_communautaire_31.01.23.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3006/6f8d5_PV_conseil_communautaire_31.01.23.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3006/6f8d5_PV_conseil_communautaire_31.01.23.pdf.txt,,2023-01-31 00:00:00,CC Champagnole Nozeroy Jura,Intercommunalité,CC Champagnole Nozeroy Jura/Jura/Bourgogne-Franche-Comté
3006/52b9f_Liste_des_deliberations_31.01.23.pdf,https://www.champagnolenozeroyjura.fr/fileadmin/user_upload/Comptes_rendus_Conseil_communautaire/Liste_des_deliberations_31.01.23.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3006/52b9f_Liste_des_deliberations_31.01.23.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3006/52b9f_Liste_des_deliberations_31.01.23.pdf.txt,,2023-01-31 00:00:00,CC Champagnole Nozeroy Jura,Intercommunalité,CC Champagnole Nozeroy Jura/Jura/Bourgogne-Franche-Comté
2984/a24ef_Guide-pratique-de-la-taxe-de-sejour-2023.pdf,https://www.perigord-limousin.fr/wp-content/uploads/2023/01/Guide-pratique-de-la-taxe-de-sejour-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/2984/a24ef_Guide-pratique-de-la-taxe-de-sejour-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/2984/a24ef_Guide-pratique-de-la-taxe-de-sejour-2023.pdf.txt,,2023-01-01 00:00:00,CC Périgord-Limousin,Intercommunalité,CC Périgord-Limousin/Dordogne/Nouvelle-Aquitaine
3007/2a022_rapport-annuel-transports-2020-cobas.pdf,https://www.agglo-cobas.fr/wp-content/uploads/2023/01/rapport-annuel-transports-2020-cobas.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3007/2a022_rapport-annuel-transports-2020-cobas.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3007/2a022_rapport-annuel-transports-2020-cobas.pdf.txt,comm,2023-01-01 00:00:00,CA Bassin d'Arcachon Sud (COBAS),Intercommunalité,CA Bassin d'Arcachon Sud (COBAS)/Gironde/Nouvelle-Aquitaine
3010/4a586_bhnstpm-plaquette_de_synthese-12-22.pdf,https://metropoletpm.fr/sites/new.tpm-agglo.fr/files/bhnstpm-plaquette_de_synthese-12-22.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3010/4a586_bhnstpm-plaquette_de_synthese-12-22.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3010/4a586_bhnstpm-plaquette_de_synthese-12-22.pdf.txt,,2023-01-31 00:00:00,Métropole Toulon-Provence-Méditerranée,Intercommunalité,Métropole Toulon-Provence-Méditerranée/Var/Provence-Alpes-Côte d'Azur
3071/5a0e9_230123-note-dispositifs-energie-2.pdf,https://www.revel-lauragais.com/app/uploads/2023/01/230123-note-dispositifs-energie-2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3071/5a0e9_230123-note-dispositifs-energie-2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3071/5a0e9_230123-note-dispositifs-energie-2.pdf.txt,,2023-01-23 00:00:00,CC Lauragais Revel Sorezois (31),Intercommunalité,CC Lauragais Revel Sorezois (31)/Haute-Garonne/Occitanie
1444/b5772_tri%20s%C3%A9lectif%202023.pdf,https://www.meymac.fr/../../userfile/documents/tri%20s%C3%A9lectif%202023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/1444/b5772_tri%20s%C3%A9lectif%202023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/1444/b5772_tri%20s%C3%A9lectif%202023.pdf.txt,,2023-01-01 00:00:00,Meymac,Commune,Meymac/CC Haute-Corrèze Communauté (19)/Corrèze/Nouvelle-Aquitaine
1444/1c947_tri%20s%C3%A9lectif%202023.pdf,http://www.meymac.fr/../../userfile/documents/tri%20s%C3%A9lectif%202023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/1444/1c947_tri%20s%C3%A9lectif%202023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/1444/1c947_tri%20s%C3%A9lectif%202023.pdf.txt,,2023-01-01 00:00:00,Meymac,Commune,Meymac/CC Haute-Corrèze Communauté (19)/Corrèze/Nouvelle-Aquitaine
3074/0dcf7_2023-Livret-compostage-web.pdf,https://grandpicsaintloup.fr/content/uploads/2023/01/2023-Livret-compostage-web.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3074/0dcf7_2023-Livret-compostage-web.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3074/0dcf7_2023-Livret-compostage-web.pdf.txt,,2023-01-01 00:00:00,CC du Grand Pic Saint-Loup,Intercommunalité,CC du Grand Pic Saint-Loup/Hérault/Occitanie
3074/9b556_Convention-de-mise-a-disposition-2023.pdf,https://grandpicsaintloup.fr/content/uploads/2023/01/Convention-de-mise-a-disposition-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3074/9b556_Convention-de-mise-a-disposition-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3074/9b556_Convention-de-mise-a-disposition-2023.pdf.txt,,2023-01-02 00:00:00,CC du Grand Pic Saint-Loup,Intercommunalité,CC du Grand Pic Saint-Loup/Hérault/Occitanie
3058/1b7dc_pdf_N53_Janvier_2023.pdf,http://www.lomagne-gersoise.com/IMG/pdf_N53_Janvier_2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3058/1b7dc_pdf_N53_Janvier_2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3058/1b7dc_pdf_N53_Janvier_2023.pdf.txt,,2023-01-19 00:00:00,CC de la Lomagne Gersoise,Intercommunalité,CC de la Lomagne Gersoise/Gers/Occitanie
3058/1cf93_pdf_N53_Janvier_2023.pdf,https://www.lomagne-gersoise.com/IMG/pdf_N53_Janvier_2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3058/1cf93_pdf_N53_Janvier_2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3058/1cf93_pdf_N53_Janvier_2023.pdf.txt,,2023-01-19 00:00:00,CC de la Lomagne Gersoise,Intercommunalité,CC de la Lomagne Gersoise/Gers/Occitanie
3037/49c16_3-Reglement_Graphique_FROBERVILLE-P22_RA1_V2.pdf,https://www.agglo-fecampcauxlittoral.fr/wp-content/uploads/2023/01/3-Reglement_Graphique_FROBERVILLE-P22_RA1_V2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3037/49c16_3-Reglement_Graphique_FROBERVILLE-P22_RA1_V2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3037/49c16_3-Reglement_Graphique_FROBERVILLE-P22_RA1_V2.pdf.txt,,2023-01-01 00:00:00,CA Fécamp Caux Littoral Agglomération,Intercommunalité,CA Fécamp Caux Littoral Agglomération/Seine-Maritime/Normandie
3059/123ec_PLUi_CCSH_PADD-1.pdf,https://www.cc-sud-herault.fr/uploads/2023/01/PLUi_CCSH_PADD-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3059/123ec_PLUi_CCSH_PADD-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3059/123ec_PLUi_CCSH_PADD-1.pdf.txt,comm,2023-01-01 00:00:00,CC Sud-Hérault,Intercommunalité,CC Sud-Hérault/Hérault/Occitanie
3059/ecec8_PV-CONSEIL-24.01.2023.pdf,https://www.cc-sud-herault.fr/uploads/2023/02/PV-CONSEIL-24.01.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3059/ecec8_PV-CONSEIL-24.01.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3059/ecec8_PV-CONSEIL-24.01.2023.pdf.txt,,2023-01-24 00:00:00,CC Sud-Hérault,Intercommunalité,CC Sud-Hérault/Hérault/Occitanie
3059/cc705_Liste-deliberations-24.01.2023-publie-30.01.2023.pdf,https://www.cc-sud-herault.fr/uploads/2023/01/Liste-deliberations-24.01.2023-publie-30.01.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3059/cc705_Liste-deliberations-24.01.2023-publie-30.01.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3059/cc705_Liste-deliberations-24.01.2023-publie-30.01.2023.pdf.txt,,2023-01-30 00:00:00,CC Sud-Hérault,Intercommunalité,CC Sud-Hérault/Hérault/Occitanie
3059/525f7_2015-130-prescription-PLUI.pdf,https://www.cc-sud-herault.fr/uploads/2023/01/2015-130-prescription-PLUI.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3059/525f7_2015-130-prescription-PLUI.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3059/525f7_2015-130-prescription-PLUI.pdf.txt,pv.cr,2023-01-01 00:00:00,CC Sud-Hérault,Intercommunalité,CC Sud-Hérault/Hérault/Occitanie
3073/ed17e_01.-Aides-habitat-PIG-dptl-déc-2022.pdf,https://www.ambertlivradoisforez.fr/wp-content/uploads/2023/01/01.-Aides-habitat-PIG-dptl-déc-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3073/ed17e_01.-Aides-habitat-PIG-dptl-déc-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3073/ed17e_01.-Aides-habitat-PIG-dptl-déc-2022.pdf.txt,,2023-01-23 00:00:00,CC Ambert Livradois Forez,Intercommunalité,CC Ambert Livradois Forez/Puy-de-Dôme/Auvergne-Rhône-Alpes
3073/acacc_ALF_mag_2022_N4_195x260_BD.pdf,https://www.ambertlivradoisforez.fr/wp-content/uploads/2023/01/ALF_mag_2022_N4_195x260_BD.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3073/acacc_ALF_mag_2022_N4_195x260_BD.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3073/acacc_ALF_mag_2022_N4_195x260_BD.pdf.txt,,2023-01-01 00:00:00,CC Ambert Livradois Forez,Intercommunalité,CC Ambert Livradois Forez/Puy-de-Dôme/Auvergne-Rhône-Alpes
448/761e3_DC-2023-04 Modification de marche public.pdf,https://www.tassinlademilune.fr/images/Deliberation/DC-2023-04 Modification de marche public.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/448/761e3_DC-2023-04 Modification de marche public.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/448/761e3_DC-2023-04 Modification de marche public.pdf.txt,acte.arrete,2023-01-30 00:00:00,Tassin-la-Demi-Lune,Commune,Tassin-la-Demi-Lune/Métropole de Lyon/Rhône/Auvergne-Rhône-Alpes
448/127ad_D2023-02 Etat recapitulatif annuel indemnites elus en 2022.pdf,https://www.tassinlademilune.fr/images/Deliberation/D2023-02 Etat recapitulatif annuel indemnites elus en 2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/448/127ad_D2023-02 Etat recapitulatif annuel indemnites elus en 2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/448/127ad_D2023-02 Etat recapitulatif annuel indemnites elus en 2022.pdf.txt,acte.delib,2023-01-26 00:00:00,Tassin-la-Demi-Lune,Commune,Tassin-la-Demi-Lune/Métropole de Lyon/Rhône/Auvergne-Rhône-Alpes
3073/56ef8_declaration-dinstallation-dANC.2023.pdf,https://www.ambertlivradoisforez.fr/wp-content/uploads/2023/01/declaration-dinstallation-dANC.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3073/56ef8_declaration-dinstallation-dANC.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3073/56ef8_declaration-dinstallation-dANC.2023.pdf.txt,,2023-01-01 00:00:00,CC Ambert Livradois Forez,Intercommunalité,CC Ambert Livradois Forez/Puy-de-Dôme/Auvergne-Rhône-Alpes
3073/29ddb_41b.-RAO.pdf,https://www.ambertlivradoisforez.fr/wp-content/uploads/2023/01/41b.-RAO.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3073/29ddb_41b.-RAO.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3073/29ddb_41b.-RAO.pdf.txt,,2023-01-01 00:00:00,CC Ambert Livradois Forez,Intercommunalité,CC Ambert Livradois Forez/Puy-de-Dôme/Auvergne-Rhône-Alpes
3059/72e1d_PLUi_CCSH_Annexe_2_Diagnostic_agricole-1.pdf,https://www.cc-sud-herault.fr/uploads/2023/01/PLUi_CCSH_Annexe_2_Diagnostic_agricole-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/3059/72e1d_PLUi_CCSH_Annexe_2_Diagnostic_agricole-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/random/txt/3059/72e1d_PLUi_CCSH_Annexe_2_Diagnostic_agricole-1.pdf.txt,comm,2023-01-01 00:00:00,CC Sud-Hérault,Intercommunalité,CC Sud-Hérault/Hérault/Occitanie
